run_id,agent,seed,temperature,tau,sigma,episodes,recall,precision,detections_per_joule,false_alarms,coverage,time_to_first_detection,ece,signed_calibration_error,accuracy,pool_split
oracle__s3__T0.3__tau0.9__sig1.5,oracle,3,0.3,0.9,1.5,20,0.9816191488875168,0.8054546087248111,0.2612158783047161,39.75,0.2673828125,1.9,,,,shift
oracle__s4__T0.3__tau0.9__sig1.5,oracle,4,0.3,0.9,1.5,20,0.9905473949281998,0.8085609893674135,0.25996113521735176,38.7,0.267724609375,1.45,,,,shift
oracle__s0__T0.5__tau0.9__sig1.5,oracle,0,0.5,0.9,1.5,20,0.9706615224431516,0.8272496969289612,0.2709955556091491,35.25,0.273779296875,1.7,,,,shift
oracle__s1__T0.5__tau0.9__sig1.5,oracle,1,0.5,0.9,1.5,20,0.9951741207957454,0.8265127973923467,0.2566229786591121,33.7,0.264208984375,1.7,,,,shift
oracle__s2__T0.5__tau0.9__sig1.5,oracle,2,0.5,0.9,1.5,20,0.9755656673038207,0.8260320778321816,0.2590602617225693,34.2,0.266455078125,1.55,,,,shift
oracle__s3__T0.5__tau0.9__sig1.5,oracle,3,0.5,0.9,1.5,20,0.9795850617029872,0.8262549173817832,0.2605048880378653,34.55,0.267431640625,1.5,,,,shift
oracle__s4__T0.5__tau0.9__sig1.5,oracle,4,0.5,0.9,1.5,20,0.987453617540331,0.8172169276225043,0.25905023060911975,36.3,0.268603515625,1.55,,,,shift
oracle__s0__T1__tau0.9__sig1.5,oracle,0,1.0,0.9,1.5,20,0.9580689129344655,0.8482523985097872,0.26612958139336973,29.55,0.27158203125,1.95,,,,shift
oracle__s1__T1__tau0.9__sig1.5,oracle,1,1.0,0.9,1.5,20,0.9834588221686795,0.846792229397041,0.2529766658603304,28.6,0.258642578125,1.75,,,,shift
oracle__s2__T1__tau0.9__sig1.5,oracle,2,1.0,0.9,1.5,20,0.9620991000197987,0.8381221441579833,0.25425110759624914,30.75,0.265234375,2.0,,,,shift
oracle__s3__T1__tau0.9__sig1.5,oracle,3,1.0,0.9,1.5,20,0.9683222540025319,0.8467057624509028,0.2567569342660755,29.5,0.2630859375,1.6,,,,shift
oracle__s4__T1__tau0.9__sig1.5,oracle,4,1.0,0.9,1.5,20,0.9794531049581817,0.8452106547565601,0.25632676462017534,29.25,0.2666015625,2.05,,,,shift
oracle__s0__T2__tau0.9__sig1.5,oracle,0,2.0,0.9,1.5,20,0.9102909853635529,0.8958170366805165,0.251170149963781,18.1,0.258984375,2.2,,,,shift
oracle__s1__T2__tau0.9__sig1.5,oracle,1,2.0,0.9,1.5,20,0.9449963981896564,0.8952317813109222,0.24137799596791262,17.75,0.254638671875,2.35,,,,shift
oracle__s2__T2__tau0.9__sig1.5,oracle,2,2.0,0.9,1.5,20,0.9240534584981839,0.8948674683457819,0.24211742837063271,17.85,0.258740234375,1.8,,,,shift
oracle__s3__T2__tau0.9__sig1.5,oracle,3,2.0,0.9,1.5,20,0.9347382107274823,0.8997591613455473,0.24624411592803078,17.3,0.259033203125,2.2,,,,shift
oracle__s4__T2__tau0.9__sig1.5,oracle,4,2.0,0.9,1.5,20,0.9395941463967734,0.8926690260232746,0.24486116694555057,18.5,0.25458984375,2.0,,,,shift
oracle__s0__T3__tau0.9__sig1.5,oracle,0,3.0,0.9,1.5,20,0.8278129167327493,0.9388000091934453,0.22656675797407097,9.3,0.242724609375,2.2,,,,shift
oracle__s1__T3__tau0.9__sig1.5,oracle,1,3.0,0.9,1.5,20,0.8862525706536045,0.942675875587842,0.22495676590269315,8.6,0.242919921875,2.85,,,,shift
oracle__s2__T3__tau0.9__sig1.5,oracle,2,3.0,0.9,1.5,20,0.8669042068857753,0.9344243726266361,0.22510894317124164,9.95,0.24638671875,2.3,,,,shift
oracle__s3__T3__tau0.9__sig1.5,oracle,3,3.0,0.9,1.5,20,0.8707342285790464,0.9329191563678713,0.2279207217589093,10.45,0.245166015625,2.4,,,,shift
oracle__s4__T3__tau0.9__sig1.5,oracle,4,3.0,0.9,1.5,20,0.8728682106131934,0.9323899810552995,0.2258776328136821,10.35,0.242578125,2.5,,,,shift
oracle__s0__T4__tau0.9__sig1.5,oracle,0,4.0,0.9,1.5,20,0.7718593091168446,0.9440058511264995,0.20985228046217377,7.9,0.2298828125,4.05,,,,shift
oracle__s1__T4__tau0.9__sig1.5,oracle,1,4.0,0.9,1.5,20,0.8215818168958657,0.9533952276698777,0.20707905407646438,6.45,0.232373046875,3.5,,,,shift
oracle__s2__T4__tau0.9__sig1.5,oracle,2,4.0,0.9,1.5,20,0.7962348115742826,0.9464280806976866,0.20524462113509517,7.35,0.2337890625,3.15,,,,shift
oracle__s3__T4__tau0.9__sig1.5,oracle,3,4.0,0.9,1.5,20,0.8008553566486724,0.9487420552785384,0.20919194053428897,7.2,0.232568359375,3.05,,,,shift
oracle__s4__T4__tau0.9__sig1.5,oracle,4,4.0,0.9,1.5,20,0.8168017406196336,0.9477337560535968,0.21010885108036953,7.35,0.229443359375,3.05,,,,shift
